gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Hidro,GCM,Water,2040,0.0,0.0,0.0
Hidro,GCM,Water,2045,0.0,0.0,0.0
Hidro,HTC,Water,2020,4645.3439999999955,0.0,0.0
Hidro,HTC,Water,2025,5188.761599999998,0.0,0.0
Hidro,HTC,Water,2030,5297.445119999983,0.0,0.0
Hidro,HTC,Water,2035,5406.128639999984,0.0,0.0
Hidro,HTC,Water,2040,5460.470399999969,0.0,0.0
Hidro,HTC,Water,2045,5514.812159999976,0.0,0.0
Hidro,MET-GUAV,Water,2020,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2025,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2030,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2035,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2040,0.0,0.0,0.0
Hidro,MET-GUAV,Water,2045,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2020,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2025,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2030,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2035,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2040,0.0,0.0,0.0
Hidro,NAR-PUT,Water,2045,0.0,0.0,0.0
Hidro,NSANT,Water,2020,0.0,0.0,0.0
Hidro,NSANT,Water,2025,271.70879999999977,0.0,0.0
Hidro,NSANT,Water,2030,326.05055999999985,0.0,0.0
Hidro,NSANT,Water,2035,380.3923200000005,0.0,0.0
Hidro,NSANT,Water,2040,434.7340800000002,0.0,0.0
Hidro,NSANT,Water,2045,489.0758399999998,0.0,0.0
Hidro,SANT-ARA,Water,2020,3374.448000000006,0.0,0.0
Hidro,SANT-ARA,Water,2025,3374.448000000003,0.0,0.0
Hidro,SANT-ARA,Water,2030,3374.4480000000053,0.0,0.0
Hidro,SANT-ARA,Water,2035,3374.4480000000026,0.0,0.0
Hidro,SANT-ARA,Water,2040,3374.4480000000035,0.0,0.0
Hidro,SANT-ARA,Water,2045,3374.448000000005,0.0,0.0
Hidro,VALLE,Water,2020,3488.390400000002,0.0,0.0
Hidro,VALLE,Water,2025,4031.808000000007,0.0,0.0
Hidro,VALLE,Water,2030,4140.491519999991,0.0,0.0
Hidro,VALLE,Water,2035,4249.175040000002,0.0,0.0
Hidro,VALLE,Water,2040,4303.516799999991,0.0,0.0
Hidro,VALLE,Water,2045,4357.858559999995,0.0,0.0
Menores,ANT-CHO,RunofRiver,2020,1648.4863115969993,0.0,0.0
Menores,ANT-CHO,RunofRiver,2025,1648.486311597,0.0,0.0
Menores,ANT-CHO,RunofRiver,2030,1648.486311596999,0.0,0.0
Menores,ANT-CHO,RunofRiver,2035,1648.4863115969995,0.0,0.0
Menores,ANT-CHO,RunofRiver,2040,1648.4863115969997,0.0,0.0
Menores,ANT-CHO,RunofRiver,2045,1648.4863115969995,0.0,0.0
Menores,BOG-CUN,RunofRiver,2020,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2025,646.2981914308134,0.0,0.0
Menores,BOG-CUN,RunofRiver,2030,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2035,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2040,646.2981914308135,0.0,0.0
Menores,BOG-CUN,RunofRiver,2045,646.2981914308134,0.0,0.0
Menores,CAUCA,RunofRiver,2020,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2025,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2030,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2035,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2040,245.1498321455038,0.0,0.0
Menores,CAUCA,RunofRiver,2045,245.1498321455038,0.0,0.0
Menores,CQR,RunofRiver,2020,251.9776126164001,0.0,0.0
Menores,CQR,RunofRiver,2025,251.97761261640014,0.0,0.0
Menores,CQR,RunofRiver,2030,251.9776126164001,0.0,0.0
Menores,CQR,RunofRiver,2035,251.97761261640014,0.0,0.0
Menores,CQR,RunofRiver,2040,251.97761261640014,0.0,0.0
Menores,CQR,RunofRiver,2045,251.97761261640014,0.0,0.0
Menores,HTC,RunofRiver,2020,151.77180589591669,0.0,0.0
Menores,HTC,RunofRiver,2025,151.7718058959167,0.0,0.0
Menores,HTC,RunofRiver,2030,151.77180589591669,0.0,0.0
Menores,HTC,RunofRiver,2035,151.77180589591669,0.0,0.0
Menores,HTC,RunofRiver,2040,151.77180589591666,0.0,0.0
Menores,HTC,RunofRiver,2045,151.77180589591666,0.0,0.0
Menores,NAR-PUT,RunofRiver,2020,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2025,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2030,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2035,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2040,154.76302400697577,0.0,0.0
Menores,NAR-PUT,RunofRiver,2045,154.76302400697577,0.0,0.0
Menores,SANT-ARA,RunofRiver,2020,123.5503132828798,0.0,0.0
Menores,SANT-ARA,RunofRiver,2025,123.55031328287976,0.0,0.0
Menores,SANT-ARA,RunofRiver,2030,123.55031328287978,0.0,0.0
Menores,SANT-ARA,RunofRiver,2035,123.55031328287976,0.0,0.0
Menores,SANT-ARA,RunofRiver,2040,123.55031328287977,0.0,0.0
Menores,SANT-ARA,RunofRiver,2045,123.55031328287977,0.0,0.0
Menores,VALLE,RunofRiver,2020,695.5232373019345,0.0,0.0
Menores,VALLE,RunofRiver,2025,695.5232373019343,0.0,0.0
Menores,VALLE,RunofRiver,2030,695.5232373019345,0.0,0.0
Menores,VALLE,RunofRiver,2035,695.5232373019344,0.0,0.0
Menores,VALLE,RunofRiver,2040,695.5232373019345,0.0,0.0
Menores,VALLE,RunofRiver,2045,695.5232373019345,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2020,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2025,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2030,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2035,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2040,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_fo2,2045,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2020,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2025,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2030,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2035,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2040,0.0,0.0,0.0
Thermal,ANT-CHO,termosierra_gas,2045,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2020,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2025,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2030,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2035,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2040,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_fo6,2045,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2020,1624.265551596907,43903897.85966434,0.0
Thermal,ATLANTICO,barranquilla_gas,2025,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2030,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2035,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2040,0.0,0.0,0.0
Thermal,ATLANTICO,barranquilla_gas,2045,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2020,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2025,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2030,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2035,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2040,0.0,0.0,0.0
Thermal,ATLANTICO,flores_fo2,2045,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2020,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2025,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2030,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2035,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2040,0.0,0.0,0.0
Thermal,ATLANTICO,flores_gas,2045,0.0,0.0,0.0
Thermal,BOG-CUN,zipa_car,2020,1549.1643763200007,48876136.07289604,0.0
Thermal,BOG-CUN,zipa_car,2025,1549.1643763200007,48876136.072896056,0.0
Thermal,BOG-CUN,zipa_car,2030,774.5821881599983,24438068.036448047,0.0
Thermal,BOG-CUN,zipa_car,2035,1150.0777734182402,36284953.7513456,0.0
Thermal,BOG-CUN,zipa_car,2040,746.5413262656264,23553378.843680613,0.0
Thermal,BOG-CUN,zipa_car,2045,976.8341706050853,30819118.08259063,0.0
Thermal,BOLIVAR,barranquilla_gas,2020,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2025,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2030,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2035,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2040,0.0,0.0,0.0
Thermal,BOLIVAR,barranquilla_gas,2045,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2020,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2025,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2030,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2035,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2040,0.0,0.0,0.0
Thermal,BOLIVAR,candelaria_fo2,2045,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2020,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2025,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2030,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2035,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2040,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_fo6,2045,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2020,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2025,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2030,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2035,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2040,0.0,0.0,0.0
Thermal,BOLIVAR,cartagena_gas,2045,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2020,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2025,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2030,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2035,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2040,0.0,0.0,0.0
Thermal,BOLIVAR,flores_fo2,2045,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2020,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2025,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2030,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2035,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2040,0.0,0.0,0.0
Thermal,BOY-CAS,barranquilla_gas,2045,0.0,0.0,0.0
Thermal,BOY-CAS,paipa_car,2020,0.0,0.0,0.0
Thermal,BOY-CAS,paipa_car,2025,2680.345958399996,84564914.98751989,0.0
Thermal,BOY-CAS,paipa_car,2030,2662.4934688008407,84001668.9406665,0.0
Thermal,BOY-CAS,paipa_car,2035,2680.3459583999975,84564914.98751988,0.0
Thermal,BOY-CAS,paipa_car,2040,2345.2071772799973,73991286.44318385,0.0
Thermal,BOY-CAS,paipa_car,2045,2680.345958399997,84564914.98751988,0.0
Thermal,BOY-CAS,termoyopal_gas,2020,69.59619321600015,1881185.102628483,0.0
Thermal,BOY-CAS,termoyopal_gas,2025,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2030,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2035,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2040,0.0,0.0,0.0
Thermal,BOY-CAS,termoyopal_gas,2045,0.0,0.0,0.0
Thermal,COR-SUC,gecelca_car,2020,2934.498864000008,92583439.15919976,0.0
Thermal,COR-SUC,gecelca_car,2025,777.7068663811459,24536651.63432516,0.0
Thermal,COR-SUC,gecelca_car,2030,89.1050599567827,2811264.641636493,0.0
Thermal,COR-SUC,gecelca_car,2035,0.0,0.0,0.0
Thermal,COR-SUC,gecelca_car,2040,49.29123827207416,1555138.567483939,0.0
Thermal,COR-SUC,gecelca_car,2045,586.597053245243,18507137.029887427,0.0
Thermal,CQR,termodorada_fo2,2020,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2025,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2030,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2035,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2040,0.0,0.0,0.0
Thermal,CQR,termodorada_fo2,2045,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2020,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2025,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2030,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2035,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2040,0.0,0.0,0.0
Thermal,CQR,termodorada_gas,2045,0.0,0.0,0.0
Thermal,GCM,flores_fo2,2020,0.0,0.0,0.0
Thermal,GCM,flores_fo2,2025,0.0,0.0,0.0
